product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0265,Candle Lumen 364,Audio,Candle,542.34,406.8,2014,12,0.608,SKU-CAN00265,Wireless Audio,Quest,Red,SUP006,Malaysia,2014-03-16,GST_STANDARD,Protective case,True,True,"wireless audio designed for music during focused desk work, in the quest family and supplied by candle with a 12-month warranty."
PRD0266,Vela Ridge 365,Smart Home,Vela,186.6,90.88,2014,12,0.372,SKU-VEL00266,Home Automation,Ridge,Red,SUP007,Korea,2014-09-23,GST_STANDARD,Recycled box,True,True,"home automation designed for scheduled control of a household power outlet, in the ridge family and supplied by vela with a 12-month warranty."
PRD0267,Candle Arc 366,Gaming,Candle,2030.91,1235.88,2012,24,1.632,SKU-CAN00267,Gaming Hardware,Shift,Black,SUP008,China,2012-01-01,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for casual games in a shared room, in the shift family and supplied by candle with a 24-month warranty."
PRD0268,Vela Echo 367,Wearable,Vela,226.89,156.58,2013,12,0.087,SKU-VEL00268,Health Wearable,Spark,Gold,SUP009,Malaysia,2013-07-05,GST_STANDARD,Recycled box,True,True,"health wearable designed for walking and commute notifications, in the spark family and supplied by vela with a 12-month warranty."
PRD0269,Candle Orbit 368,Networking,Candle,473.87,320.57,2012,24,0.573,SKU-CAN00269,Connected Network,Vista,Blue,SUP010,China,2012-11-10,GST_STANDARD,Box,True,True,"connected network designed for connecting several shared household devices, in the vista family and supplied by candle with a 24-month warranty."
PRD0270,Vela Spark 369,Accessory,Vela,218.48,150.99,2013,12,0.158,SKU-VEL00270,Mobile Accessory,Wave,Red,SUP011,Malaysia,2013-11-27,GST_STANDARD,Protective case,False,True,"mobile accessory designed for protective storage during travel, in the wave family and supplied by vela with a 12-month warranty."
PRD0271,Candle Bloom 370,Laptop,Candle,1003.21,527.29,2013,24,1.833,SKU-CAN00271,Ultrabook,Arc,Silver,SUP012,Vietnam,2013-04-19,GST_STANDARD,Protective case,True,True,"ultrabook designed for creative projects and media editing, in the arc family and supplied by candle with a 24-month warranty."
PRD0272,Vela Halo 371,Smartphone,Vela,839.78,621.9,2015,24,0.177,SKU-VEL00272,5G Smartphone,Atlas,Gold,SUP013,Australia,2015-07-23,GST_STANDARD,Protective case,True,True,"5g smartphone designed for work calls and calendar management, in the atlas family and supplied by vela with a 24-month warranty."
PRD0273,Candle Quest 372,Tablet,Candle,409.71,287.19,2016,24,0.572,SKU-CAN00273,Productivity Tablet,Bloom,White,SUP014,China,2016-05-10,GST_STANDARD,Box,False,True,"productivity tablet designed for field forms and client presentations, in the bloom family and supplied by candle with a 24-month warranty."
PRD0274,Vela Wave 373,Home Entertainment,Vela,416.56,302.26,2012,24,7.666,SKU-VEL00274,Smart Display,Core,Black,SUP015,China,2012-02-07,GST_STANDARD,Recycled box,True,True,"smart display designed for family media streaming, in the core family and supplied by vela with a 24-month warranty."
PRD0275,Candle Edge 374,Audio,Candle,394.33,273.88,2012,12,0.63,SKU-CAN00275,Wireless Audio,Edge,Green,SUP016,China,2012-09-10,GST_STANDARD,Protective case,True,True,"wireless audio designed for video calls and online classes, in the edge family and supplied by candle with a 12-month warranty."
PRD0276,Vela Nova 375,Smart Home,Vela,530.49,312.14,2014,12,0.342,SKU-VEL00276,Home Automation,Echo,Gold,SUP017,China,2014-06-17,GST_STANDARD,Recycled box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the echo family and supplied by vela with a 12-month warranty."
PRD0277,Candle Shift 376,Gaming,Candle,1516.37,950.2,2014,24,1.623,SKU-CAN00277,Gaming Hardware,Flux,Gold,SUP018,Korea,2014-10-03,GST_STANDARD,Protective case,True,True,"gaming hardware designed for competitive play and voice communication, in the flux family and supplied by candle with a 24-month warranty."
PRD0278,Vela Atlas 377,Wearable,Vela,83.35,52.52,2012,12,0.141,SKU-VEL00278,Health Wearable,Halo,Black,SUP019,Malaysia,2012-11-22,GST_STANDARD,Recycled box,True,True,"health wearable designed for exercise session summaries, in the halo family and supplied by vela with a 12-month warranty."
PRD0279,Candle Flux 378,Networking,Candle,1189.02,692.47,2014,24,0.761,SKU-CAN00279,Connected Network,Lumen,Silver,SUP020,China,2014-07-12,GST_STANDARD,Recycled box,True,True,"connected network designed for video meetings and media streaming, in the lumen family and supplied by candle with a 24-month warranty."
PRD0280,Vela Pulse 379,Accessory,Vela,84.08,54.6,2012,12,0.139,SKU-VEL00280,Mobile Accessory,Nova,Blue,SUP021,China,2012-10-04,GST_STANDARD,Box,True,True,"mobile accessory designed for charging-cable organisation, in the nova family and supplied by vela with a 12-month warranty."
PRD0281,Candle Vista 380,Laptop,Candle,3193.12,2248.29,2015,24,1.687,SKU-CAN00281,Ultrabook,Orbit,Graphite,SUP022,Japan,2015-08-14,GST_STANDARD,Protective case,False,True,"ultrabook designed for shared home-office administration, in the orbit family and supplied by candle with a 24-month warranty."
PRD0282,Vela Core 381,Smartphone,Vela,1092.79,642.42,2012,24,0.264,SKU-VEL00282,5G Smartphone,Pulse,Silver,SUP023,Australia,2012-11-12,GST_STANDARD,Protective case,True,True,"5g smartphone designed for travel planning and media use, in the pulse family and supplied by vela with a 24-month warranty."
PRD0283,Candle Lumen 382,Tablet,Candle,405.7,261.54,2012,24,0.838,SKU-CAN00283,Productivity Tablet,Quest,Green,SUP024,Malaysia,2012-05-06,GST_STANDARD,Protective case,True,True,"productivity tablet designed for family learning and shared browsing, in the quest family and supplied by candle with a 24-month warranty."
PRD0284,Vela Ridge 383,Home Entertainment,Vela,1446.14,897.54,2012,24,7.385,SKU-VEL00284,Smart Display,Ridge,Green,SUP025,China,2012-06-14,GST_STANDARD,Protective case,False,True,"smart display designed for casual living-room gaming, in the ridge family and supplied by vela with a 24-month warranty."
PRD0285,Candle Arc 384,Audio,Candle,437.61,309.07,2014,12,0.562,SKU-CAN00285,Wireless Audio,Shift,Black,SUP026,Australia,2014-08-15,GST_STANDARD,Recycled box,True,True,"wireless audio designed for shared-room music playback, in the shift family and supplied by candle with a 12-month warranty."
PRD0286,Vela Echo 385,Smart Home,Vela,666.41,429.52,2017,12,0.276,SKU-VEL00286,Home Automation,Spark,Blue,SUP027,Vietnam,2017-03-05,GST_STANDARD,Box,True,True,"home automation designed for door and window activity alerts, in the spark family and supplied by vela with a 12-month warranty."
PRD0287,Candle Orbit 386,Gaming,Candle,2154.08,1586.26,2015,24,0.876,SKU-CAN00287,Gaming Hardware,Vista,Black,SUP028,Malaysia,2015-07-02,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for portable gaming and travel, in the vista family and supplied by candle with a 24-month warranty."
PRD0288,Vela Spark 387,Wearable,Vela,151.78,75.7,2014,12,0.149,SKU-VEL00288,Health Wearable,Wave,Gold,SUP029,Korea,2014-07-16,GST_STANDARD,Protective case,False,True,"health wearable designed for calendar alerts and quick message checks, in the wave family and supplied by vela with a 12-month warranty."
PRD0289,Candle Bloom 388,Networking,Candle,1205.3,778.5,2013,24,0.957,SKU-CAN00289,Connected Network,Arc,Silver,SUP030,Korea,2013-12-09,GST_STANDARD,Protective case,False,True,"connected network designed for guest-network and device management, in the arc family and supplied by candle with a 24-month warranty."
PRD0290,Vela Halo 389,Accessory,Vela,53.02,36.56,2016,12,0.247,SKU-VEL00290,Mobile Accessory,Atlas,Blue,SUP031,Australia,2016-01-16,GST_STANDARD,Box,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the atlas family and supplied by vela with a 12-month warranty."
PRD0291,Candle Quest 390,Laptop,Candle,2155.05,1288.78,2016,24,1.727,SKU-CAN00291,Ultrabook,Bloom,Graphite,SUP032,Japan,2016-12-09,GST_STANDARD,Recycled box,False,True,"ultrabook designed for travel-based work and presentations, in the bloom family and supplied by candle with a 24-month warranty."
PRD0292,Vela Wave 391,Smartphone,Vela,643.6,312.34,2017,24,0.191,SKU-VEL00292,5G Smartphone,Core,Silver,SUP033,China,2017-04-24,GST_STANDARD,Protective case,True,True,"5g smartphone designed for family communication and casual apps, in the core family and supplied by vela with a 24-month warranty."
PRD0293,Candle Edge 392,Tablet,Candle,644.4,362.28,2013,24,0.583,SKU-CAN00293,Productivity Tablet,Edge,Black,SUP034,Australia,2013-07-12,GST_STANDARD,Protective case,True,True,"productivity tablet designed for drawing and lightweight creative work, in the edge family and supplied by candle with a 24-month warranty."
PRD0294,Vela Nova 393,Home Entertainment,Vela,1563.92,1024.28,2017,24,6.659,SKU-VEL00294,Smart Display,Echo,Green,SUP035,Vietnam,2017-01-05,GST_STANDARD,Box,True,True,"smart display designed for presentations and photo viewing, in the echo family and supplied by vela with a 24-month warranty."
PRD0295,Candle Shift 394,Audio,Candle,607.48,344.84,2012,12,0.381,SKU-CAN00295,Wireless Audio,Flux,Gold,SUP036,Malaysia,2012-09-22,GST_STANDARD,Recycled box,True,True,"wireless audio designed for long listening sessions at home, in the flux family and supplied by candle with a 12-month warranty."
PRD0296,Vela Atlas 395,Smart Home,Vela,122.37,83.13,2013,12,0.297,SKU-VEL00296,Home Automation,Halo,Black,SUP037,Vietnam,2013-02-16,GST_STANDARD,Protective case,True,True,"home automation designed for automated blind and curtain routines, in the halo family and supplied by vela with a 12-month warranty."
PRD0297,Candle Flux 396,Gaming,Candle,902.79,609.89,2013,24,1.44,SKU-CAN00297,Gaming Hardware,Lumen,Green,SUP001,Japan,2013-01-26,GST_STANDARD,Protective case,False,True,"gaming hardware designed for game streaming and media capture, in the lumen family and supplied by candle with a 24-month warranty."
PRD0298,Vela Pulse 397,Wearable,Vela,580.86,372.01,2017,12,0.096,SKU-VEL00298,Health Wearable,Nova,Black,SUP002,Vietnam,2017-01-09,GST_STANDARD,Box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the nova family and supplied by vela with a 12-month warranty."
PRD0299,Candle Vista 398,Networking,Candle,150.48,85.76,2014,24,0.588,SKU-CAN00299,Connected Network,Orbit,Blue,SUP003,Australia,2014-01-07,GST_STANDARD,Recycled box,True,True,"connected network designed for extending coverage between rooms, in the orbit family and supplied by candle with a 24-month warranty."
PRD0300,Vela Core 399,Accessory,Vela,243.64,164.35,2015,12,0.137,SKU-VEL00300,Mobile Accessory,Pulse,Black,SUP004,Vietnam,2015-01-13,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the pulse family and supplied by vela with a 12-month warranty."
PRD0301,Candle Lumen 400,Laptop,Candle,2638.87,1924.86,2014,24,1.803,SKU-CAN00301,Ultrabook,Quest,Black,SUP005,Australia,2014-09-27,GST_STANDARD,Protective case,True,True,"ultrabook designed for portable document work and video meetings, in the quest family and supplied by candle with a 24-month warranty."
PRD0302,Vela Ridge 401,Smartphone,Vela,462.63,308.93,2012,24,0.298,SKU-VEL00302,5G Smartphone,Ridge,White,SUP006,Vietnam,2012-07-04,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for daily communication and navigation, in the ridge family and supplied by vela with a 24-month warranty."
PRD0303,Candle Arc 402,Tablet,Candle,858.46,596.61,2016,24,0.659,SKU-CAN00303,Productivity Tablet,Shift,White,SUP007,Japan,2016-12-22,GST_STANDARD,Box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the shift family and supplied by candle with a 24-month warranty."
PRD0304,Vela Echo 403,Home Entertainment,Vela,3629.59,2081.25,2016,24,7.151,SKU-VEL00304,Smart Display,Spark,Red,SUP008,Korea,2016-03-09,GST_STANDARD,Recycled box,False,True,"smart display designed for shared film and television viewing, in the spark family and supplied by vela with a 24-month warranty."
PRD0305,Candle Orbit 404,Audio,Candle,346.95,222.94,2014,12,0.614,SKU-CAN00305,Wireless Audio,Vista,White,SUP009,Australia,2014-03-08,GST_STANDARD,Recycled box,False,True,"wireless audio designed for commuting and spoken-content listening, in the vista family and supplied by candle with a 12-month warranty."
PRD0306,Vela Spark 405,Smart Home,Vela,422.96,249.12,2014,12,0.39,SKU-VEL00306,Home Automation,Wave,Green,SUP010,Australia,2014-05-09,GST_STANDARD,Recycled box,True,True,"home automation designed for app-controlled room lighting, in the wave family and supplied by vela with a 12-month warranty."
PRD0307,Candle Bloom 406,Gaming,Candle,2338.69,1143.05,2017,24,0.934,SKU-CAN00307,Gaming Hardware,Arc,Graphite,SUP011,Malaysia,2017-06-11,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for long desktop gaming sessions, in the arc family and supplied by candle with a 24-month warranty."
PRD0308,Vela Halo 407,Wearable,Vela,524.45,387.43,2017,12,0.117,SKU-VEL00308,Health Wearable,Atlas,Gold,SUP012,Malaysia,2017-01-05,GST_STANDARD,Box,True,True,"health wearable designed for daily activity and sleep tracking, in the atlas family and supplied by vela with a 12-month warranty."
PRD0309,Candle Quest 408,Networking,Candle,621.05,344.96,2017,24,0.536,SKU-CAN00309,Connected Network,Bloom,Gold,SUP013,Korea,2017-01-20,GST_STANDARD,Protective case,True,True,"connected network designed for home-office wireless coverage, in the bloom family and supplied by candle with a 24-month warranty."
PRD0310,Vela Wave 409,Accessory,Vela,161.31,83.97,2014,12,0.242,SKU-VEL00310,Mobile Accessory,Core,Green,SUP014,China,2014-12-15,GST_STANDARD,Protective case,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the core family and supplied by vela with a 12-month warranty."
PRD0311,Candle Edge 410,Laptop,Candle,1786.27,1215.22,2014,24,1.996,SKU-CAN00311,Ultrabook,Edge,Black,SUP015,China,2014-02-14,GST_STANDARD,Recycled box,True,True,"ultrabook designed for study, research and note taking, in the edge family and supplied by candle with a 24-month warranty."
PRD0312,Vela Nova 411,Smartphone,Vela,1834.14,1376.06,2016,24,0.195,SKU-VEL00312,5G Smartphone,Echo,Silver,SUP016,Australia,2016-12-21,GST_STANDARD,Recycled box,False,True,"5g smartphone designed for mobile photography and messaging, in the echo family and supplied by vela with a 24-month warranty."
PRD0313,Candle Shift 412,Tablet,Candle,1045.09,577.22,2017,24,0.823,SKU-CAN00313,Productivity Tablet,Flux,Graphite,SUP017,Japan,2017-05-24,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for portable media and video calls, in the flux family and supplied by candle with a 24-month warranty."
PRD0314,Vela Atlas 413,Home Entertainment,Vela,4090.98,2998.52,2016,24,6.421,SKU-VEL00314,Smart Display,Halo,Blue,SUP018,Malaysia,2016-01-06,GST_STANDARD,Box,True,True,"smart display designed for music and spoken-content playback, in the halo family and supplied by vela with a 24-month warranty."
PRD0315,Candle Flux 414,Audio,Candle,58.99,32.42,2016,12,0.368,SKU-CAN00315,Wireless Audio,Lumen,Green,SUP019,Australia,2016-07-12,GST_STANDARD,Protective case,False,True,"wireless audio designed for music during focused desk work, in the lumen family and supplied by candle with a 12-month warranty."
PRD0316,Vela Pulse 415,Smart Home,Vela,401.13,257.01,2016,12,0.43,SKU-VEL00316,Home Automation,Nova,White,SUP020,Japan,2016-07-27,GST_STANDARD,Recycled box,True,True,"home automation designed for scheduled control of a household power outlet, in the nova family and supplied by vela with a 12-month warranty."
PRD0317,Candle Vista 416,Gaming,Candle,2197.9,1337.32,2012,24,1.202,SKU-CAN00317,Gaming Hardware,Orbit,Red,SUP021,Korea,2012-08-05,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for casual games in a shared room, in the orbit family and supplied by candle with a 24-month warranty."
