order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD000950,SRC-005-H-000950,CUS00397,2018-10-10 08:47:00,Web,PayPal,AUD,Thompson,Completed,983.82,14.3,B1SAVE-79,20,89.44,801.36,Spring,False,-37.874454,144.875422,Mobile,Paid Search,no special instruction,B1SAVE-79
HORD000951,SRC-005-H-000951,CUS00103,2018-02-12 12:41:00,Store,Card,AUD,Thompson,Completed,2307.49,12.33,NaN,5,209.77,2204.45,Summer,False,-37.8655,144.925049,Desktop,Referral,call before delivery,NaN
HORD000952,SRC-005-H-000952,CUS00056,2018-04-18 20:22:00,Mobile,PayPal,AUD,Thompson,Completed,1751.99,11.15,B1SAVE-81,15,159.27,1500.34,Autumn,False,-37.765162,144.940291,Desktop,Social,call before delivery,B1SAVE-81
HORD000953,SRC-005-H-000953,CUS00402,2018-06-03 14:17:00,Web,Gift Card,AUD,Thompson,Completed,2894.41,15.66,NaN,0,263.13,2910.07,Winter,False,-37.870193,144.925984,Tablet,Paid Search,no special instruction,NaN
HORD000954,SRC-005-H-000954,CUS00046,2018-11-07 08:40:00,Mobile,Gift Card,AUD,Thompson,Completed,1580.24,13.89,NaN,0,143.66,1594.13,Spring,False,-37.757554,144.875974,Desktop,Organic,no special instruction,NaN
HORD000955,SRC-005-H-000955,CUS00093,2018-02-11 20:34:00,Mobile,Gift Card,AUD,Bakers,Completed,6555.51,8.97,NaN,0,595.96,6564.48,Summer,False,-37.811804,145.010867,Desktop,Paid Search,please use minimal packaging,NaN
HORD000956,SRC-005-H-000956,CUS00384,2018-05-17 08:01:00,Mobile,Card,AUD,Thompson,Completed,4393.16,10.64,B1SAVE-85,15,399.38,3744.83,Autumn,False,-37.851906,144.928209,Mobile,Store,no special instruction,B1SAVE-85
HORD000957,SRC-005-H-000957,CUS00339,2018-11-14 16:00:00,Web,Card,AUD,Bakers,Completed,8044.84,8.49,NaN,10,731.35,7248.85,Spring,False,-37.822109,144.993642,Mobile,Social,please leave at reception,NaN
HORD000958,SRC-005-H-000958,CUS00026,2018-03-17 09:29:00,Store,Card,AUD,Thompson,Completed,9786.96,8.45,B1SAVE-87,15,889.72,8327.37,Autumn,False,-37.822057,144.929634,Tablet,Social,gift purchase for a family member,B1SAVE-87
HORD000959,SRC-005-H-000959,CUS00330,2018-09-12 21:15:00,Store,PayPal,AUD,Thompson,Completed,2619.15,23.12,B1SAVE-88,25,238.1,1987.48,Spring,True,-37.772132,144.885928,Tablet,Referral,please use minimal packaging,B1SAVE-88
HORD000960,SRC-005-H-000960,CUS00287,2018-10-09 17:13:00,Store,PayPal,AUD,Nickolson,Completed,5415.19,13.11,NaN,0,492.29,5428.3,Spring,False,-37.880996,145.007285,Mobile,Organic,please use minimal packaging,NaN
HORD000961,SRC-005-H-000961,CUS00179,2018-06-17 15:00:00,Store,Gift Card,AUD,Nickolson,Completed,3601.99,25.88,B1SAVE-10,20,327.45,2907.47,Winter,True,-37.847682,144.980989,Mobile,Store,no special instruction,B1SAVE-10
HORD000962,SRC-005-H-000962,CUS00132,2018-04-25 12:52:00,Mobile,Card,AUD,Bakers,Completed,2860.86,23.3,B1SAVE-11,20,260.08,2311.99,Autumn,True,-37.770898,145.054683,Mobile,Store,please leave at reception,B1SAVE-11
HORD000963,SRC-005-H-000963,CUS00488,2018-07-12 11:54:00,Store,Bank Transfer,AUD,Thompson,Completed,6463.65,17.02,NaN,5,587.6,6157.49,Winter,False,-37.743461,144.913081,Tablet,Referral,please use minimal packaging,NaN
HORD000964,SRC-005-H-000964,CUS00488,2018-07-27 12:27:00,Web,PayPal,AUD,Thompson,Completed,3873.1,17.02,B1SAVE-13,15,352.1,3309.15,Winter,False,-37.743461,144.913081,Tablet,Referral,no special instruction,B1SAVE-13
HORD000965,SRC-005-H-000965,CUS00407,2018-09-16 09:55:00,Web,Card,AUD,Thompson,Completed,7673.73,9.43,NaN,5,697.61,7299.47,Spring,False,-37.793747,144.965381,Tablet,Store,please use minimal packaging,NaN
HORD000966,SRC-005-H-000966,CUS00273,2018-01-07 10:03:00,Store,PayPal,AUD,Thompson,Completed,3005.93,11.73,NaN,0,273.27,3017.66,Summer,False,-37.859562,144.93444,Desktop,Social,please use minimal packaging,NaN
HORD000967,SRC-005-H-000967,CUS00140,2018-09-08 10:22:00,Web,Gift Card,AUD,Nickolson,Completed,2220.79,8.89,NaN,10,201.89,2007.6,Spring,False,-37.835209,144.964234,Desktop,Social,no special instruction,NaN
HORD000968,SRC-005-H-000968,CUS00176,2018-07-20 14:11:00,Store,Gift Card,AUD,Thompson,Completed,4205.18,23.61,NaN,0,382.29,4228.79,Winter,True,-37.806548,144.944703,Tablet,Social,no special instruction,NaN
HORD000969,SRC-005-H-000969,CUS00045,2018-01-29 12:45:00,Store,Bank Transfer,AUD,Thompson,Completed,5607.54,12.48,NaN,10,509.78,5059.27,Summer,False,-37.755334,144.954248,Desktop,Store,no special instruction,NaN
HORD000970,SRC-005-H-000970,CUS00346,2018-12-08 12:49:00,Store,Bank Transfer,AUD,Bakers,Completed,7325.51,12.0,B1SAVE-19,20,665.96,5872.41,Summer,False,-37.770051,145.036211,Mobile,Referral,no special instruction,B1SAVE-19
HORD000971,SRC-005-H-000971,CUS00238,2018-07-29 17:20:00,Web,Gift Card,AUD,Nickolson,Completed,8714.34,16.19,B1SAVE-20,15,792.21,7423.38,Winter,False,-37.881496,144.992506,Desktop,Organic,please use minimal packaging,B1SAVE-20
HORD000972,SRC-005-H-000972,CUS00340,2018-09-06 19:16:00,Store,PayPal,AUD,Thompson,Completed,1711.06,11.79,B1SAVE-21,15,155.55,1466.19,Spring,False,-37.797552,144.882923,Desktop,Organic,call before delivery,B1SAVE-21
HORD000973,SRC-005-H-000973,CUS00057,2018-06-05 17:45:00,Mobile,Card,AUD,Thompson,Completed,2857.74,16.15,NaN,10,259.79,2588.12,Winter,False,-37.757516,144.903298,Mobile,Store,please use minimal packaging,NaN
HORD000974,SRC-005-H-000974,CUS00209,2018-04-27 08:08:00,Store,Bank Transfer,AUD,Thompson,Completed,5279.6,11.53,NaN,10,479.96,4763.17,Autumn,False,-37.862581,144.927676,Desktop,Paid Search,call before delivery,NaN
HORD000975,SRC-005-H-000975,CUS00016,2018-05-06 12:01:00,Web,PayPal,AUD,Bakers,Completed,2447.59,12.21,NaN,10,222.51,2215.04,Autumn,False,-37.749958,144.995656,Mobile,Organic,gift purchase for a family member,NaN
HORD000976,SRC-005-H-000976,CUS00483,2018-05-10 14:20:00,Store,PayPal,AUD,Bakers,Completed,675.35,11.29,NaN,10,61.4,619.11,Autumn,False,-37.856581,145.016348,Mobile,Social,please leave at reception,NaN
HORD000977,SRC-005-H-000977,CUS00065,2018-03-04 14:46:00,Web,Bank Transfer,AUD,Thompson,Completed,5025.16,25.27,NaN,10,456.83,4547.91,Autumn,True,-37.883753,144.890722,Mobile,Organic,gift purchase for a family member,NaN
HORD000978,SRC-005-H-000978,CUS00278,2018-02-27 16:34:00,Web,PayPal,AUD,Thompson,Completed,2416.18,10.48,B1SAVE-27,20,219.65,1943.42,Summer,False,-37.839039,144.924514,Tablet,Paid Search,gift purchase for a family member,B1SAVE-27
HORD000979,SRC-005-H-000979,CUS00138,2018-03-28 16:47:00,Store,PayPal,AUD,Nickolson,Completed,1702.61,12.23,NaN,5,154.78,1629.71,Autumn,False,-37.878158,144.981013,Desktop,Referral,call before delivery,NaN
HORD000980,SRC-005-H-000980,CUS00321,2018-12-27 17:00:00,Store,Card,AUD,Thompson,Completed,2575.75,13.03,NaN,0,234.16,2588.78,Summer,False,-37.748772,144.958774,Tablet,Social,please leave at reception,NaN
HORD000981,SRC-005-H-000981,CUS00154,2018-02-25 16:52:00,Mobile,PayPal,AUD,Bakers,Completed,10618.09,18.12,NaN,5,965.28,10105.31,Summer,True,-37.811482,144.99596,Tablet,Referral,please use minimal packaging,NaN
HORD000982,SRC-005-H-000982,CUS00082,2018-05-12 17:21:00,Mobile,PayPal,AUD,Bakers,Completed,2396.69,13.45,NaN,10,217.88,2170.47,Autumn,False,-37.739267,145.0242,Tablet,Paid Search,no special instruction,NaN
HORD000983,SRC-005-H-000983,CUS00260,2018-04-22 19:17:00,Web,Card,AUD,Bakers,Completed,403.55,11.88,B1SAVE-32,15,36.69,354.9,Autumn,False,-37.768817,145.043819,Mobile,Social,please leave at reception,B1SAVE-32
HORD000984,SRC-005-H-000984,CUS00355,2018-11-08 10:46:00,Store,Gift Card,AUD,Nickolson,Completed,3266.53,10.09,B1SAVE-33,20,296.96,2623.31,Spring,False,-37.850498,144.970987,Tablet,Referral,no special instruction,B1SAVE-33
HORD000985,SRC-005-H-000985,CUS00414,2018-12-12 18:07:00,Store,Card,AUD,Nickolson,Completed,2102.61,10.2,NaN,10,191.15,1902.55,Summer,False,-37.790336,144.969325,Mobile,Paid Search,please leave at reception,NaN
HORD000986,SRC-005-H-000986,CUS00097,2018-03-24 21:35:00,Web,PayPal,AUD,Nickolson,Completed,5750.89,8.26,B1SAVE-35,15,522.81,4896.52,Autumn,False,-37.824153,144.986539,Desktop,Referral,gift purchase for a family member,B1SAVE-35
HORD000987,SRC-005-H-000987,CUS00087,2018-03-24 14:33:00,Store,Gift Card,AUD,Thompson,Completed,3075.95,12.41,NaN,10,279.63,2780.76,Autumn,False,-37.85059,144.884388,Mobile,Referral,no special instruction,NaN
HORD000988,SRC-005-H-000988,CUS00457,2018-05-09 16:56:00,Store,Card,AUD,Thompson,Completed,1098.8,9.09,B1SAVE-37,20,99.89,888.13,Autumn,False,-37.789265,144.954448,Desktop,Social,please leave at reception,B1SAVE-37
HORD000989,SRC-005-H-000989,CUS00156,2018-07-09 15:57:00,Store,Bank Transfer,AUD,Thompson,Completed,5138.31,14.15,B1SAVE-38,20,467.12,4124.8,Winter,False,-37.784475,144.904495,Tablet,Referral,no special instruction,B1SAVE-38
HORD000990,SRC-005-H-000990,CUS00336,2018-07-30 19:51:00,Store,Bank Transfer,AUD,Bakers,Completed,1248.05,13.86,NaN,5,113.46,1199.51,Winter,False,-37.818153,145.045882,Tablet,Organic,call before delivery,NaN
HORD000991,SRC-005-H-000991,CUS00490,2018-09-07 12:15:00,Store,Card,AUD,Thompson,Completed,1033.13,9.5,NaN,0,93.92,1042.63,Spring,False,-37.837313,144.94708,Mobile,Organic,gift purchase for a family member,NaN
HORD000992,SRC-005-H-000992,CUS00384,2018-07-21 17:03:00,Mobile,Card,AUD,Thompson,Completed,3586.39,13.97,NaN,5,326.04,3421.04,Winter,False,-37.851906,144.928209,Mobile,Store,please leave at reception,NaN
HORD000993,SRC-005-H-000993,CUS00197,2018-09-29 14:02:00,Mobile,Gift Card,AUD,Bakers,Completed,626.66,9.21,B1SAVE-42,20,56.97,510.54,Spring,False,-37.820324,145.018486,Mobile,Paid Search,please use minimal packaging,B1SAVE-42
HORD000994,SRC-005-H-000994,CUS00210,2018-04-11 11:52:00,Store,Card,AUD,Thompson,Completed,887.82,22.2,B1SAVE-43,15,80.71,776.85,Autumn,True,-37.804718,144.886558,Desktop,Organic,gift purchase for a family member,B1SAVE-43
HORD000995,SRC-005-H-000995,CUS00205,2018-09-21 12:34:00,Mobile,Card,AUD,Bakers,Completed,1334.71,13.99,NaN,10,121.34,1215.23,Spring,False,-37.8842,145.032868,Mobile,Organic,gift purchase for a family member,NaN
HORD000996,SRC-005-H-000996,CUS00462,2018-06-24 11:36:00,Store,Bank Transfer,AUD,Bakers,Completed,1652.95,30.89,B1SAVE-45,15,150.27,1435.9,Winter,True,-37.882769,145.047066,Tablet,Store,call before delivery,B1SAVE-45
HORD000997,SRC-005-H-000997,CUS00074,2018-04-11 09:18:00,Mobile,Card,AUD,Thompson,Completed,499.75,11.57,NaN,0,45.43,511.32,Autumn,False,-37.762152,144.928227,Mobile,Store,no special instruction,NaN
HORD000998,SRC-005-H-000998,CUS00129,2018-07-24 12:41:00,Store,Gift Card,AUD,Bakers,Completed,2411.18,15.28,B1SAVE-47,15,219.2,2064.78,Winter,False,-37.7542,144.999717,Desktop,Social,gift purchase for a family member,B1SAVE-47
HORD000999,SRC-005-H-000999,CUS00133,2018-06-21 21:48:00,Web,Gift Card,AUD,Bakers,Completed,804.31,15.61,B1SAVE-48,15,73.12,699.27,Winter,False,-37.752187,145.012323,Tablet,Social,no special instruction,B1SAVE-48
HORD001000,SRC-005-H-001000,CUS00045,2018-09-16 20:15:00,Mobile,Card,AUD,Thompson,Completed,3419.29,12.18,NaN,0,310.84,3431.47,Spring,False,-37.755334,144.954248,Desktop,Store,please use minimal packaging,NaN
HORD001001,SRC-005-H-001001,CUS00270,2018-07-15 14:13:00,Web,PayPal,AUD,Bakers,Completed,8707.65,15.1,NaN,5,791.6,8287.37,Winter,False,-37.801215,145.062622,Desktop,Social,please use minimal packaging,NaN
HORD001002,SRC-005-H-001002,CUS00010,2018-09-13 10:21:00,Mobile,Bank Transfer,AUD,Thompson,Completed,8284.27,13.98,B1SAVE-51,15,753.12,7055.61,Spring,False,-37.743247,144.89718,Mobile,Organic,no special instruction,B1SAVE-51
HORD001003,SRC-005-H-001003,CUS00146,2018-05-09 10:12:00,Store,PayPal,AUD,Bakers,Completed,6750.68,23.55,NaN,0,613.7,6774.23,Autumn,True,-37.751227,145.027385,Desktop,Paid Search,call before delivery,NaN
HORD001004,SRC-005-H-001004,CUS00424,2018-10-02 17:07:00,Store,Bank Transfer,AUD,Thompson,Completed,1626.1,13.0,NaN,0,147.83,1639.1,Spring,False,-37.772496,144.878066,Tablet,Organic,please leave at reception,NaN
HORD001005,SRC-005-H-001005,CUS00440,2018-02-09 14:58:00,Mobile,PayPal,AUD,Bakers,Completed,2722.05,9.63,B1SAVE-54,15,247.46,2323.37,Summer,False,-37.789114,144.997738,Tablet,Referral,call before delivery,B1SAVE-54
HORD001006,SRC-005-H-001006,CUS00197,2018-03-10 10:35:00,Store,PayPal,AUD,Bakers,Completed,907.13,8.83,B1SAVE-55,15,82.47,779.89,Autumn,False,-37.820324,145.018486,Mobile,Paid Search,call before delivery,B1SAVE-55
HORD001007,SRC-005-H-001007,CUS00048,2018-06-02 08:20:00,Store,PayPal,AUD,Bakers,Completed,1508.55,17.36,NaN,10,137.14,1375.05,Winter,False,-37.884767,145.022875,Desktop,Organic,call before delivery,NaN
HORD001008,SRC-005-H-001008,CUS00265,2018-01-14 19:09:00,Store,Card,AUD,Bakers,Completed,4053.45,21.51,NaN,5,368.5,3872.29,Summer,True,-37.772664,145.027215,Tablet,Social,please leave at reception,NaN
HORD001009,SRC-005-H-001009,CUS00494,2018-12-17 12:15:00,Store,Bank Transfer,AUD,Bakers,Completed,733.5,21.15,B1SAVE-58,15,66.68,644.62,Summer,True,-37.809924,145.046459,Desktop,Store,please leave at reception,B1SAVE-58
HORD001010,SRC-005-H-001010,CUS00058,2018-05-16 12:28:00,Store,Card,AUD,Nickolson,Completed,854.67,22.05,B1SAVE-59,25,77.7,663.05,Autumn,True,-37.865085,144.975683,Mobile,Social,call before delivery,B1SAVE-59
HORD001011,SRC-005-H-001011,CUS00290,2018-03-02 12:43:00,Store,Bank Transfer,AUD,Thompson,Completed,5159.4,11.88,NaN,0,469.04,5171.28,Autumn,False,-37.82211,144.876863,Tablet,Social,call before delivery,NaN
HORD001012,SRC-005-H-001012,CUS00193,2018-11-17 16:05:00,Web,Card,AUD,Thompson,Completed,5017.56,9.25,B1SAVE-61,20,456.14,4023.3,Spring,False,-37.794185,144.960953,Desktop,Referral,gift purchase for a family member,B1SAVE-61
HORD001013,SRC-005-H-001013,CUS00260,2018-02-13 11:29:00,Web,Card,AUD,Bakers,Completed,1867.96,12.38,NaN,10,169.81,1693.54,Summer,False,-37.768817,145.043819,Mobile,Social,please leave at reception,NaN
HORD001014,SRC-005-H-001014,CUS00292,2018-07-19 17:18:00,Store,PayPal,AUD,Nickolson,Completed,1596.86,28.58,NaN,0,145.17,1625.44,Winter,True,-37.877159,144.960223,Desktop,Referral,call before delivery,NaN
HORD001015,SRC-005-H-001015,CUS00068,2018-10-02 20:21:00,Mobile,Card,AUD,Thompson,Completed,897.74,15.08,NaN,5,81.61,867.93,Spring,False,-37.888397,144.87775,Desktop,Store,please use minimal packaging,NaN
HORD001016,SRC-005-H-001016,CUS00233,2018-08-14 13:44:00,Web,Gift Card,AUD,Bakers,Completed,4576.71,12.64,NaN,10,416.06,4131.68,Winter,False,-37.809025,145.030559,Tablet,Social,please leave at reception,NaN
HORD001017,SRC-005-H-001017,CUS00160,2018-04-24 13:12:00,Mobile,Gift Card,AUD,Thompson,Completed,4212.95,12.87,B1SAVE-66,15,383.0,3593.88,Autumn,False,-37.767792,144.882966,Desktop,Store,no special instruction,B1SAVE-66
HORD001018,SRC-005-H-001018,CUS00344,2018-05-25 21:30:00,Store,Gift Card,AUD,Bakers,Completed,2317.26,8.76,B1SAVE-67,15,210.66,1978.43,Autumn,False,-37.822447,145.015544,Desktop,Social,gift purchase for a family member,B1SAVE-67
HORD001019,SRC-005-H-001019,CUS00332,2018-10-28 15:24:00,Store,Bank Transfer,AUD,Bakers,Completed,3674.56,13.51,B1SAVE-68,15,334.05,3136.89,Spring,False,-37.746506,145.043459,Desktop,Referral,call before delivery,B1SAVE-68
HORD001020,SRC-005-H-001020,CUS00028,2018-09-30 18:26:00,Web,PayPal,AUD,Thompson,Completed,1529.65,9.99,B1SAVE-69,15,139.06,1310.19,Spring,False,-37.824324,144.911118,Desktop,Referral,please use minimal packaging,B1SAVE-69
HORD001021,SRC-005-H-001021,CUS00116,2018-11-05 21:25:00,Mobile,Gift Card,AUD,Thompson,Completed,1789.1,12.32,B1SAVE-70,20,162.65,1443.6,Spring,False,-37.7534,144.951659,Desktop,Store,please leave at reception,B1SAVE-70
HORD001022,SRC-005-H-001022,CUS00149,2018-02-01 08:21:00,Store,Bank Transfer,AUD,Thompson,Completed,1995.28,22.49,B1SAVE-71,15,181.39,1718.48,Summer,True,-37.762646,144.910878,Mobile,Referral,gift purchase for a family member,B1SAVE-71
HORD001023,SRC-005-H-001023,CUS00068,2018-11-19 17:42:00,Web,PayPal,AUD,Thompson,Completed,1777.04,15.08,NaN,10,161.55,1614.42,Spring,False,-37.888397,144.87775,Desktop,Store,please use minimal packaging,NaN
HORD001024,SRC-005-H-001024,CUS00398,2018-11-11 12:18:00,Web,Gift Card,AUD,Bakers,Completed,1041.63,9.22,B1SAVE-73,20,94.69,842.52,Spring,False,-37.793366,144.978619,Mobile,Store,call before delivery,B1SAVE-73
HORD001025,SRC-005-H-001025,CUS00060,2018-06-15 09:34:00,Web,Card,AUD,Nickolson,Completed,1536.21,15.55,B1SAVE-74,15,139.66,1321.33,Winter,False,-37.870977,145.003181,Tablet,Paid Search,no special instruction,B1SAVE-74
HORD001026,SRC-005-H-001026,CUS00225,2018-01-30 18:32:00,Web,PayPal,AUD,Thompson,Completed,535.12,9.28,NaN,0,48.65,544.4,Summer,False,-37.800393,144.960836,Tablet,Store,please leave at reception,NaN
HORD001027,SRC-005-H-001027,CUS00408,2018-05-06 19:13:00,Mobile,PayPal,AUD,Thompson,Completed,630.97,13.24,NaN,10,57.36,581.11,Autumn,False,-37.861363,144.879962,Mobile,Social,gift purchase for a family member,NaN
HORD001028,SRC-005-H-001028,CUS00359,2018-08-01 18:33:00,Web,Bank Transfer,AUD,Nickolson,Completed,1669.82,14.08,B1SAVE-77,15,151.8,1433.43,Winter,False,-37.857195,144.994142,Mobile,Organic,please use minimal packaging,B1SAVE-77
HORD001029,SRC-005-H-001029,CUS00120,2018-09-06 20:47:00,Mobile,PayPal,AUD,Bakers,Completed,911.35,11.14,B1SAVE-78,15,82.85,785.79,Spring,False,-37.786315,145.043344,Tablet,Referral,call before delivery,B1SAVE-78
HORD001030,SRC-005-H-001030,CUS00273,2018-02-25 10:14:00,Store,Bank Transfer,AUD,Thompson,Completed,4189.78,11.73,NaN,10,380.89,3782.53,Summer,False,-37.859562,144.93444,Desktop,Social,no special instruction,NaN
HORD001031,SRC-005-H-001031,CUS00053,2018-05-29 21:19:00,Web,Gift Card,AUD,Bakers,Completed,2035.63,14.5,NaN,0,185.06,2050.13,Autumn,False,-37.882832,145.054221,Mobile,Social,please use minimal packaging,NaN
HORD001032,SRC-005-H-001032,CUS00096,2018-03-04 15:54:00,Mobile,Gift Card,AUD,Thompson,Completed,2513.36,8.95,B1SAVE-81,15,228.49,2145.31,Autumn,False,-37.81289,144.918539,Mobile,Organic,call before delivery,B1SAVE-81
HORD001033,SRC-005-H-001033,CUS00132,2018-04-14 12:15:00,Mobile,Gift Card,AUD,Bakers,Completed,11884.33,12.3,NaN,10,1080.39,10708.2,Autumn,False,-37.770898,145.054683,Mobile,Store,please use minimal packaging,NaN
HORD001034,SRC-005-H-001034,CUS00371,2018-03-25 21:50:00,Mobile,Bank Transfer,AUD,Thompson,Completed,697.16,13.37,B1SAVE-83,15,63.38,605.96,Autumn,False,-37.74409,144.913655,Mobile,Paid Search,please use minimal packaging,B1SAVE-83
HORD001035,SRC-005-H-001035,CUS00068,2018-05-03 14:23:00,Web,Gift Card,AUD,Thompson,Completed,1041.93,26.1,B1SAVE-84,15,94.72,911.74,Autumn,True,-37.888397,144.87775,Desktop,Store,call before delivery,B1SAVE-84
HORD001036,SRC-005-H-001036,CUS00488,2018-03-31 09:29:00,Store,Card,AUD,Thompson,Completed,119.65,13.44,NaN,5,10.88,127.11,Autumn,False,-37.743461,144.913081,Tablet,Referral,gift purchase for a family member,NaN
HORD001037,SRC-005-H-001037,CUS00324,2018-01-25 19:34:00,Mobile,PayPal,AUD,Bakers,Completed,3963.05,8.8,NaN,5,360.28,3773.7,Summer,False,-37.804718,144.984075,Mobile,Store,please use minimal packaging,NaN
HORD001038,SRC-005-H-001038,CUS00189,2018-08-05 19:53:00,Store,Card,AUD,Bakers,Completed,5983.9,29.41,NaN,10,543.99,5414.92,Winter,True,-37.766894,145.061551,Tablet,Paid Search,call before delivery,NaN
HORD001039,SRC-005-H-001039,CUS00206,2018-03-09 11:06:00,Store,PayPal,AUD,Bakers,Completed,3411.1,11.39,B1SAVE-88,20,310.1,2740.27,Autumn,False,-37.859814,145.006851,Mobile,Store,call before delivery,B1SAVE-88
HORD001040,SRC-005-H-001040,CUS00410,2018-07-03 13:15:00,Web,Bank Transfer,AUD,Thompson,Completed,5551.45,25.76,NaN,5,504.68,5299.64,Winter,True,-37.820382,144.911377,Tablet,Paid Search,please use minimal packaging,NaN
HORD001041,SRC-005-H-001041,CUS00336,2018-08-11 09:19:00,Mobile,Bank Transfer,AUD,Bakers,Completed,83.83,13.86,NaN,10,7.62,89.31,Winter,False,-37.818153,145.045882,Tablet,Organic,please leave at reception,NaN
HORD001042,SRC-005-H-001042,CUS00273,2018-12-23 20:04:00,Mobile,Gift Card,AUD,Thompson,Completed,5499.25,11.73,B1SAVE-11,15,499.93,4686.09,Summer,False,-37.859562,144.93444,Desktop,Social,gift purchase for a family member,B1SAVE-11
HORD001043,SRC-005-H-001043,CUS00062,2018-11-01 10:20:00,Store,Card,AUD,Nickolson,Completed,1237.41,12.48,NaN,10,112.49,1126.15,Spring,False,-37.879588,144.97826,Tablet,Store,call before delivery,NaN
HORD001044,SRC-005-H-001044,CUS00234,2018-12-01 17:54:00,Web,Bank Transfer,AUD,Bakers,Completed,1046.87,14.76,NaN,0,95.17,1061.63,Summer,False,-37.742785,145.064883,Mobile,Paid Search,call before delivery,NaN
HORD001045,SRC-005-H-001045,CUS00214,2018-02-08 14:49:00,Mobile,Card,AUD,Bakers,Completed,2874.31,21.29,B1SAVE-14,15,261.3,2464.45,Summer,True,-37.851652,145.004425,Tablet,Social,gift purchase for a family member,B1SAVE-14
HORD001046,SRC-005-H-001046,CUS00133,2018-07-28 20:16:00,Web,PayPal,AUD,Bakers,Completed,1747.26,15.61,B1SAVE-15,20,158.84,1413.42,Winter,False,-37.752187,145.012323,Tablet,Social,call before delivery,B1SAVE-15
HORD001047,SRC-005-H-001047,CUS00140,2018-11-14 12:43:00,Mobile,Gift Card,AUD,Nickolson,Completed,14357.89,8.89,NaN,5,1305.26,13648.89,Spring,False,-37.835209,144.964234,Desktop,Social,no special instruction,NaN
HORD001048,SRC-005-H-001048,CUS00499,2018-04-06 08:32:00,Mobile,PayPal,AUD,Thompson,Completed,3516.94,9.84,NaN,10,319.72,3175.09,Autumn,False,-37.841342,144.926963,Desktop,Organic,call before delivery,NaN
HORD001049,SRC-005-H-001049,CUS00254,2018-08-30 11:38:00,Web,PayPal,AUD,Bakers,Completed,859.33,11.33,NaN,0,78.12,870.66,Winter,False,-37.795985,144.993922,Mobile,Store,gift purchase for a family member,NaN
