delivery_id,order_id,dispatch_date,promised_date,delivered_date,carrier,service_level,delivery_status,delay_days,on_time_in_full,fulfilment_hours,delivery_cost,delay_reason,promised_days,tracking_event_count,delivery_window,shipping_distance_km,signature_required,estimated_carbon_kg,delivery_note_clean
HDEL001268,HORD001268,2018-08-27,2018-08-31,2018-08-31,StarTrack,Standard,Delivered,0,True,62,8.66,none,4,9,Anytime,3.3208,True,0.63,Delivered within promise
HDEL001269,HORD001269,2018-07-19,2018-07-22,2018-07-22,AusPost,Standard,Delivered,0,True,8,10.63,none,3,7,Anytime,2.2584,True,0.279,Delivered within promise
HDEL001270,HORD001270,2018-04-25,2018-05-01,2018-05-01,StarTrack,Standard,Delivered,0,True,46,7.21,none,6,7,Anytime,1.2385,True,0.458,Delivered within promise
HDEL001271,HORD001271,2018-08-10,2018-08-13,2018-08-17,StarTrack,Standard,Delivered,4,False,65,13.26,warehouse_congestion,3,3,Anytime,5.8655,True,0.593,Carrier scan reconciled
HDEL001272,HORD001272,2018-03-25,2018-03-29,2018-03-28,StarTrack,Standard,Delivered,0,True,8,5.92,none,4,9,Anytime,1.4912,True,0.259,Delivered within promise
HDEL001273,HORD001273,2018-07-04,2018-07-11,2018-07-09,DHL,Standard,Delivered,0,True,58,14.67,none,7,9,Morning,9.7376,True,0.7,Delivered within promise
HDEL001274,HORD001274,2018-01-03,2018-01-08,2018-01-11,StarTrack,Standard,Delivered,3,False,29,8.21,carrier_capacity,5,7,Anytime,1.3722,True,0.373,Carrier scan reconciled
HDEL001275,HORD001275,2018-07-05,2018-07-09,2018-07-08,DHL,Standard,Delivered,0,True,70,10.25,none,4,8,Morning,6.257,True,0.406,Delivered within promise
HDEL001276,HORD001276,2018-04-23,2018-04-26,2018-04-24,DHL,Standard,Delivered,0,True,55,8.69,none,3,5,Morning,5.1778,False,0.467,Delivered within promise
HDEL001277,HORD001277,2018-10-13,2018-10-18,2018-10-17,AusPost,Standard,Delivered,0,True,46,6.24,none,5,7,Afternoon,2.7504,True,0.41,Delivered within promise
HDEL001278,HORD001278,2018-01-22,2018-01-29,2018-01-28,AusPost,Standard,Delivered,0,True,21,6.35,none,7,4,Anytime,2.094,True,0.383,Delivered within promise
HDEL001279,HORD001279,2018-09-03,2018-09-08,2018-09-07,AusPost,Standard,Delivered,0,True,21,10.03,none,5,9,Morning,7.4278,False,0.499,Delivered within promise
HDEL001280,HORD001280,2018-04-18,2018-04-23,2018-04-21,StarTrack,Express,Delivered,0,True,69,18.26,none,5,6,Morning,2.5063,True,0.427,Delivered within promise
HDEL001281,HORD001281,2018-03-20,2018-03-23,2018-03-21,AusPost,Express,Delivered,0,True,30,19.79,none,3,7,Morning,4.5236,True,0.535,Delivered within promise
HDEL001282,HORD001282,2018-01-07,2018-01-12,2018-01-15,AusPost,Express,Delivered,3,False,36,12.38,warehouse_congestion,5,8,Afternoon,1.2684,True,1.574,Carrier scan reconciled
HDEL001283,HORD001283,2018-12-22,2018-12-28,2018-12-27,Direct Freight,Standard,Delivered,0,True,34,7.57,none,6,9,Morning,2.874,False,0.276,Delivered within promise
HDEL001284,HORD001284,2018-06-12,2018-06-17,2018-06-16,StarTrack,Standard,Delivered,0,True,2,15.01,none,5,5,Anytime,7.486,False,0.405,Delivered within promise
HDEL001285,HORD001285,2018-04-30,2018-05-03,2018-05-01,AusPost,Standard,Delivered,0,True,21,6.73,none,3,7,Anytime,2.5063,True,0.766,Delivered within promise
HDEL001286,HORD001286,2018-10-16,2018-10-21,2018-10-21,AusPost,Standard,Delivered,0,True,9,10.47,none,5,9,Afternoon,6.6585,True,0.597,Delivered within promise
HDEL001287,HORD001287,2018-08-11,2018-08-17,2018-08-16,StarTrack,Standard,Delivered,0,True,41,10.04,none,6,8,Anytime,6.1417,False,0.427,Delivered within promise
HDEL001288,HORD001288,2018-11-29,2018-12-04,2018-12-03,Direct Freight,Standard,Delivered,0,True,8,7.35,none,5,3,Morning,5.1974,False,0.439,Delivered within promise
HDEL001289,HORD001289,2018-07-06,2018-07-13,2018-07-13,DHL,Standard,Delivered,0,True,59,8.49,none,7,5,Afternoon,3.1024,True,0.403,Delivered within promise
HDEL001290,HORD001290,2018-09-08,2018-09-11,2018-09-10,StarTrack,Standard,Delivered,0,True,11,9.84,none,3,4,Afternoon,6.6837,False,0.449,Delivered within promise
HDEL001291,HORD001291,2018-07-27,2018-07-31,2018-08-05,DHL,Standard,Delivered,5,False,3,9.58,carrier_capacity,4,8,Morning,4.2452,True,0.448,Carrier scan reconciled
HDEL001292,HORD001292,2018-02-08,2018-02-14,2018-02-12,AusPost,Standard,Delivered,0,True,58,11.41,none,6,9,Morning,7.4398,False,0.472,Delivered within promise
HDEL001293,HORD001293,2018-12-03,2018-12-06,2018-12-05,Direct Freight,Standard,Delivered,0,True,8,7.04,none,3,5,Afternoon,2.2584,False,0.428,Delivered within promise
HDEL001294,HORD001294,2018-08-25,2018-09-01,2018-08-30,DHL,Standard,Delivered,0,True,46,11.77,none,7,5,Anytime,4.3401,True,0.401,Delivered within promise
HDEL001295,HORD001295,2018-09-16,2018-09-22,2018-09-22,DHL,Standard,Delivered,0,True,37,7.61,none,6,4,Afternoon,1.6563,False,0.852,Delivered within promise
HDEL001296,HORD001296,2018-12-11,2018-12-16,2018-12-15,AusPost,Standard,Delivered,0,True,64,9.65,none,5,6,Anytime,4.7018,True,0.966,Delivered within promise
HDEL001297,HORD001297,2018-10-05,2018-10-12,2018-10-12,StarTrack,Standard,Delivered,0,True,67,9.61,none,7,5,Anytime,6.5212,False,0.368,Delivered within promise
HDEL001298,HORD001298,2018-05-23,2018-05-28,2018-05-27,DHL,Standard,Delivered,0,True,73,8.65,none,5,4,Morning,4.5848,True,1.014,Delivered within promise
HDEL001299,HORD001299,2018-06-06,2018-06-10,2018-06-10,AusPost,Standard,Delivered,0,True,39,9.66,none,4,6,Anytime,5.195,True,0.547,Delivered within promise
HDEL001300,HORD001300,2018-06-29,2018-07-05,2018-07-05,AusPost,Standard,Delivered,0,True,14,9.93,none,6,4,Afternoon,0.9908,True,0.32,Delivered within promise
HDEL001301,HORD001301,2018-01-16,2018-01-21,2018-01-19,AusPost,Standard,Delivered,0,True,19,7.17,none,5,9,Afternoon,3.3208,False,0.301,Delivered within promise
HDEL001302,HORD001302,2018-09-05,2018-09-12,2018-09-10,Direct Freight,Standard,Delivered,0,True,24,11.32,none,7,7,Afternoon,6.863,True,0.942,Delivered within promise
HDEL001303,HORD001303,2018-10-24,2018-10-29,2018-10-28,AusPost,Standard,Delivered,0,True,34,5.76,none,5,4,Morning,0.9414,True,0.455,Delivered within promise
HDEL001304,HORD001304,2018-01-21,2018-01-28,2018-01-26,AusPost,Standard,Delivered,0,True,13,7.65,none,7,8,Afternoon,2.3434,True,0.783,Delivered within promise
HDEL001305,HORD001305,2018-06-26,2018-06-29,2018-06-27,DHL,Standard,Delivered,0,True,30,12.53,none,3,8,Afternoon,6.863,True,0.65,Delivered within promise
HDEL001306,HORD001306,2018-01-20,2018-01-25,2018-01-25,AusPost,Standard,Delivered,0,True,14,9.3,none,5,6,Morning,4.1643,True,0.428,Delivered within promise
HDEL001307,HORD001307,2018-12-02,2018-12-05,2018-12-04,AusPost,Standard,Delivered,0,True,66,7.64,none,3,4,Morning,3.923,True,1.186,Delivered within promise
HDEL001308,HORD001308,2018-08-24,2018-08-31,2018-08-30,DHL,Standard,Delivered,0,True,67,8.91,none,7,7,Anytime,0.352,False,0.217,Delivered within promise
HDEL001309,HORD001309,2018-04-24,2018-04-28,2018-04-27,Direct Freight,Standard,Delivered,0,True,16,9.68,none,4,9,Afternoon,7.098,True,0.561,Delivered within promise
HDEL001310,HORD001310,2018-04-29,2018-05-06,2018-05-04,AusPost,Express,Delivered,0,True,6,16.32,none,7,5,Anytime,2.0525,False,0.891,Delivered within promise
HDEL001311,HORD001311,2018-07-17,2018-07-24,2018-07-22,AusPost,Express,Delivered,0,True,6,24.65,none,7,4,Morning,7.2789,True,0.462,Delivered within promise
HDEL001312,HORD001312,2018-06-20,2018-06-24,2018-06-22,AusPost,Standard,Delivered,0,True,58,12.84,none,4,5,Anytime,6.5304,True,0.663,Delivered within promise
HDEL001313,HORD001313,2018-07-22,2018-07-29,2018-07-28,DHL,Standard,Delivered,0,True,48,8.89,none,7,6,Afternoon,2.95,False,0.381,Delivered within promise
HDEL001314,HORD001314,2018-01-27,2018-01-30,2018-01-29,AusPost,Standard,Delivered,0,True,68,9.04,none,3,5,Morning,4.6015,True,0.433,Delivered within promise
HDEL001315,HORD001315,2018-07-04,2018-07-10,2018-07-10,DHL,Standard,Delivered,0,True,71,7.33,none,6,5,Anytime,0.4969,True,0.333,Delivered within promise
HDEL001316,HORD001316,2018-01-19,2018-01-24,2018-01-24,AusPost,Standard,Delivered,0,True,67,10.07,none,5,3,Anytime,7.0587,True,0.724,Delivered within promise
HDEL001317,HORD001317,2018-07-31,2018-08-04,2018-08-03,DHL,Standard,Delivered,0,True,37,14.87,none,4,7,Morning,8.1069,False,0.447,Delivered within promise
HDEL001318,HORD001318,2018-08-28,2018-09-02,2018-09-02,AusPost,Standard,Delivered,0,True,48,13.87,none,5,6,Anytime,7.3058,False,0.405,Delivered within promise
HDEL001319,HORD001319,2018-01-19,2018-01-23,2018-01-23,StarTrack,Standard,Delivered,0,True,51,9.53,none,4,3,Afternoon,6.7877,True,0.465,Delivered within promise
HDEL001320,HORD001320,2018-05-24,2018-05-30,2018-05-28,AusPost,Standard,Delivered,0,True,22,8.23,none,6,6,Morning,4.0615,False,0.407,Delivered within promise
HDEL001321,HORD001321,2018-04-08,2018-04-15,2018-04-13,AusPost,Standard,Delivered,0,True,48,9.51,none,7,8,Afternoon,7.4559,True,1.054,Delivered within promise
HDEL001322,HORD001322,2018-05-20,2018-05-25,2018-05-24,Direct Freight,Standard,Delivered,0,True,58,10.7,none,5,4,Anytime,7.0587,True,0.548,Delivered within promise
HDEL001323,HORD001323,2018-07-11,2018-07-17,2018-07-15,Direct Freight,Standard,Delivered,0,True,44,11.45,none,6,8,Afternoon,6.676,True,0.473,Delivered within promise
HDEL001324,HORD001324,2018-02-22,2018-02-27,2018-02-27,StarTrack,Express,Delivered,0,True,25,12.49,none,5,5,Anytime,0.7676,True,0.332,Delivered within promise
HDEL001325,HORD001325,2018-10-30,2018-11-05,2018-11-05,Direct Freight,Express,Delivered,0,True,62,21.33,none,6,8,Anytime,8.1069,False,1.202,Delivered within promise
HDEL001326,HORD001326,2018-05-14,2018-05-21,2018-05-19,StarTrack,Standard,Delivered,0,True,32,8.41,none,7,5,Anytime,4.7875,True,0.415,Delivered within promise
HDEL001327,HORD001327,2018-06-08,2018-06-11,2018-06-09,StarTrack,Standard,Delivered,0,True,37,12.58,none,3,7,Afternoon,8.3267,True,0.54,Delivered within promise
HDEL001328,HORD001328,2018-04-16,2018-04-20,2018-04-20,Direct Freight,Standard,Delivered,0,True,69,9.26,none,4,3,Morning,7.5048,True,0.509,Delivered within promise
HDEL001329,HORD001329,2018-11-06,2018-11-09,2018-11-09,Direct Freight,Standard,Delivered,0,True,65,6.67,none,3,9,Morning,3.6159,True,0.428,Delivered within promise
HDEL001330,HORD001330,2018-04-23,2018-04-29,2018-04-28,StarTrack,Express,Delivered,0,True,30,14.76,none,6,7,Morning,4.2951,True,0.382,Delivered within promise
HDEL001331,HORD001331,2018-06-14,2018-06-18,2018-06-17,AusPost,Standard,Delivered,0,True,54,11.32,none,4,3,Anytime,3.5383,False,0.399,Delivered within promise
HDEL001332,HORD001332,2018-05-18,2018-05-21,2018-05-19,DHL,Standard,Delivered,0,True,18,11.78,none,3,6,Morning,7.6891,True,1.822,Delivered within promise
HDEL001333,HORD001333,2018-08-30,2018-09-02,2018-09-01,AusPost,Standard,Delivered,0,True,57,12.47,none,3,5,Morning,6.0005,True,0.544,Delivered within promise
HDEL001334,HORD001334,2018-05-10,2018-05-14,2018-05-13,StarTrack,Standard,Delivered,0,True,42,9.58,none,4,9,Morning,5.322,False,0.405,Delivered within promise
HDEL001335,HORD001335,2018-04-16,2018-04-19,2018-04-23,Direct Freight,Standard,Delivered,4,False,59,9.57,carrier_capacity,3,7,Afternoon,8.881,True,0.474,Carrier scan reconciled
HDEL001336,HORD001336,2018-09-24,2018-09-27,2018-09-27,Direct Freight,Express,Delivered,0,True,42,14.34,none,3,8,Anytime,3.1054,False,0.305,Delivered within promise
HDEL001337,HORD001337,2018-02-25,2018-03-03,2018-03-01,Direct Freight,Standard,Delivered,0,True,57,8.55,none,6,8,Morning,3.7645,False,0.303,Delivered within promise
HDEL001338,HORD001338,2018-01-13,2018-01-18,2018-01-18,DHL,Standard,Delivered,0,True,60,13.29,none,5,9,Anytime,9.2841,False,0.526,Delivered within promise
HDEL001339,HORD001339,2018-04-20,2018-04-27,2018-04-27,Direct Freight,Standard,Delivered,0,True,44,10.15,none,7,7,Afternoon,8.9645,True,0.48,Delivered within promise
HDEL001340,HORD001340,2018-08-22,2018-08-26,2018-08-25,AusPost,Standard,Delivered,0,True,73,12.58,none,4,6,Afternoon,5.3793,True,0.453,Delivered within promise
HDEL001341,HORD001341,2018-09-26,2018-10-03,2018-10-03,StarTrack,Standard,Delivered,0,True,60,10.84,none,7,8,Anytime,6.9696,False,0.915,Delivered within promise
HDEL001342,HORD001342,2018-10-23,2018-10-30,2018-10-30,AusPost,Standard,Delivered,0,True,7,6.82,none,7,8,Morning,0.4334,True,0.292,Delivered within promise
HDEL001343,HORD001343,2018-05-25,2018-05-28,2018-05-28,DHL,Standard,Delivered,0,True,9,8.51,none,3,6,Afternoon,7.1196,True,0.448,Delivered within promise
HDEL001344,HORD001344,2018-10-06,2018-10-10,2018-10-08,AusPost,Standard,Delivered,0,True,28,11.11,none,4,4,Anytime,7.4562,True,0.486,Delivered within promise
HDEL001345,HORD001345,2018-02-08,2018-02-13,2018-02-12,AusPost,Standard,Delivered,0,True,14,6.77,none,5,5,Morning,2.2189,True,0.322,Delivered within promise
HDEL001346,HORD001346,2018-05-20,2018-05-24,2018-05-24,StarTrack,Express,Delivered,0,True,12,18.16,none,4,7,Anytime,2.5694,False,0.263,Delivered within promise
HDEL001347,HORD001347,2018-05-27,2018-05-31,2018-05-31,Direct Freight,Standard,Delivered,0,True,72,6.07,none,4,4,Anytime,1.5023,True,0.301,Delivered within promise
HDEL001348,HORD001348,2018-06-26,2018-07-03,2018-07-01,Direct Freight,Standard,Delivered,0,True,68,12.04,none,7,8,Anytime,3.6714,False,0.335,Delivered within promise
HDEL001349,HORD001349,2018-01-28,2018-02-03,2018-02-02,AusPost,Standard,Delivered,0,True,29,10.45,none,6,3,Anytime,6.0005,False,0.339,Delivered within promise
HDEL001350,HORD001350,2018-07-15,2018-07-19,2018-07-19,Direct Freight,Standard,Delivered,0,True,7,15.89,none,4,5,Anytime,9.2841,True,0.617,Delivered within promise
HDEL001351,HORD001351,2018-02-04,2018-02-11,2018-02-10,AusPost,Standard,Delivered,0,True,55,9.63,none,7,6,Morning,3.6795,False,0.388,Delivered within promise
HDEL001352,HORD001352,2018-01-03,2018-01-10,2018-01-09,DHL,Express,Delivered,0,True,49,22.05,none,7,4,Morning,8.927,True,1.127,Delivered within promise
HDEL001353,HORD001353,2018-12-17,2018-12-20,2018-12-23,DHL,Standard,Delivered,3,False,32,7.9,carrier_capacity,3,4,Afternoon,4.859,True,0.386,Carrier scan reconciled
HDEL001354,HORD001354,2018-04-26,2018-04-29,2018-04-28,Direct Freight,Standard,Delivered,0,True,13,6.63,none,3,7,Anytime,3.6443,False,0.314,Delivered within promise
HDEL001355,HORD001355,2018-05-05,2018-05-12,2018-05-10,StarTrack,Express,Delivered,0,True,66,17.85,none,7,9,Morning,5.8566,False,0.439,Delivered within promise
HDEL001356,HORD001356,2018-01-07,2018-01-12,2018-01-14,StarTrack,Standard,Delivered,2,False,29,7.92,weather,5,6,Afternoon,4.9538,True,1.05,Carrier scan reconciled
HDEL001357,HORD001357,2018-10-08,2018-10-11,2018-10-10,StarTrack,Standard,Delivered,0,True,55,12.83,none,3,5,Afternoon,10.3895,True,1.217,Delivered within promise
HDEL001358,HORD001358,2018-09-07,2018-09-13,2018-09-13,DHL,Standard,Delivered,0,True,53,9.46,none,6,5,Anytime,5.7036,False,0.409,Delivered within promise
HDEL001359,HORD001359,2018-10-03,2018-10-07,2018-10-07,Direct Freight,Standard,Delivered,0,True,30,8.32,none,4,7,Anytime,3.2297,False,0.341,Delivered within promise
HDEL001360,HORD001360,2018-12-07,2018-12-11,2018-12-11,StarTrack,Standard,Delivered,0,True,14,11.1,none,4,8,Morning,8.9476,True,0.491,Delivered within promise
HDEL001361,HORD001361,2018-01-02,2018-01-05,2018-01-04,StarTrack,Standard,Delivered,0,True,22,11.83,none,3,5,Anytime,9.6606,True,0.495,Delivered within promise
HDEL001362,HORD001362,2018-07-04,2018-07-07,2018-07-08,Direct Freight,Standard,Delivered,1,False,31,9.38,warehouse_congestion,3,6,Anytime,5.0924,False,0.467,Carrier scan reconciled
HDEL001363,HORD001363,2018-03-23,2018-03-29,2018-03-29,StarTrack,Express,Delivered,0,True,70,15.54,none,6,7,Anytime,5.013,True,0.552,Delivered within promise
HDEL001364,HORD001364,2018-12-15,2018-12-21,2018-12-22,DHL,Express,Delivered,1,False,68,15.01,carrier_capacity,6,5,Afternoon,0.7676,True,0.283,Carrier scan reconciled
HDEL001365,HORD001365,2018-11-01,2018-11-08,2018-11-06,DHL,Standard,Delivered,0,True,64,8.08,none,7,9,Anytime,6.4069,False,0.37,Delivered within promise
HDEL001366,HORD001366,2018-12-02,2018-12-09,2018-12-08,StarTrack,Standard,Delivered,0,True,55,6.22,none,7,5,Afternoon,0.352,True,0.929,Delivered within promise
HDEL001367,HORD001367,2018-01-08,2018-01-15,2018-01-15,AusPost,Standard,Delivered,0,True,40,8.81,none,7,9,Afternoon,4.4751,False,0.439,Delivered within promise
HDEL001368,HORD001368,2018-02-05,2018-02-08,2018-02-08,StarTrack,Standard,Delivered,0,True,57,6.35,none,3,7,Morning,0.6614,True,0.434,Delivered within promise
HDEL001369,HORD001369,2018-04-25,2018-05-01,2018-04-30,Direct Freight,Standard,Delivered,0,True,34,8.3,none,6,5,Anytime,6.9443,True,0.961,Delivered within promise
HDEL001370,HORD001370,2018-02-25,2018-03-03,2018-03-05,StarTrack,Standard,Delivered,2,False,57,7.26,warehouse_congestion,6,8,Afternoon,2.4112,True,0.281,Carrier scan reconciled
HDEL001371,HORD001371,2018-03-14,2018-03-21,2018-03-19,DHL,Standard,Delivered,0,True,56,8.14,none,7,3,Morning,4.4728,True,1.303,Delivered within promise
HDEL001372,HORD001372,2018-07-10,2018-07-16,2018-07-16,StarTrack,Standard,Delivered,0,True,43,12.19,none,6,9,Morning,8.3267,False,0.496,Delivered within promise
HDEL001373,HORD001373,2018-07-19,2018-07-24,2018-07-22,DHL,Standard,Delivered,0,True,28,12.12,none,5,9,Anytime,8.6612,True,0.555,Delivered within promise
HDEL001374,HORD001374,2018-09-04,2018-09-10,2018-09-08,StarTrack,Standard,Delivered,0,True,24,12.04,none,6,6,Afternoon,8.2666,True,0.423,Delivered within promise
HDEL001375,HORD001375,2018-04-09,2018-04-14,2018-04-14,Direct Freight,Standard,Delivered,0,True,9,6.74,none,5,3,Afternoon,1.2087,True,0.391,Delivered within promise
HDEL001376,HORD001376,2018-03-28,2018-04-03,2018-04-03,Direct Freight,Standard,Delivered,0,True,31,9.17,none,6,6,Afternoon,4.7948,True,0.463,Delivered within promise
HDEL001377,HORD001377,2018-06-22,2018-06-25,2018-06-25,Direct Freight,Standard,Delivered,0,True,21,9.37,none,3,9,Anytime,3.7982,True,0.401,Delivered within promise
HDEL001378,HORD001378,2018-01-16,2018-01-20,2018-01-18,Direct Freight,Standard,Delivered,0,True,43,8.44,none,4,4,Morning,5.4761,True,0.523,Delivered within promise
HDEL001379,HORD001379,2018-11-24,2018-11-28,2018-11-28,Direct Freight,Standard,Delivered,0,True,21,10.05,none,4,7,Afternoon,5.9506,True,0.447,Delivered within promise
HDEL001380,HORD001380,2018-08-02,2018-08-09,2018-08-09,DHL,Standard,Delivered,0,True,21,11.54,none,7,9,Morning,6.8518,True,0.442,Delivered within promise
HDEL001381,HORD001381,2018-03-05,2018-03-08,2018-03-08,StarTrack,Standard,Delivered,0,True,48,10.52,none,3,4,Anytime,6.5633,False,0.377,Delivered within promise
HDEL001382,HORD001382,2018-04-25,2018-05-01,2018-04-29,Direct Freight,Standard,Delivered,0,True,43,6.94,none,6,6,Afternoon,2.977,False,0.362,Delivered within promise
HDEL001383,HORD001383,2018-07-06,2018-07-09,2018-07-08,DHL,Standard,Delivered,0,True,19,11.06,none,3,3,Anytime,3.4974,True,1.104,Delivered within promise
HDEL001384,HORD001384,2018-09-21,2018-09-28,2018-10-02,DHL,Standard,Delivered,4,False,56,7.66,weather,7,8,Afternoon,4.4571,True,0.529,Carrier scan reconciled
HDEL001385,HORD001385,2018-03-24,2018-03-30,2018-03-28,AusPost,Standard,Delivered,0,True,17,8.12,none,6,6,Morning,3.4974,True,0.356,Delivered within promise
HDEL001386,HORD001386,2018-01-14,2018-01-20,2018-01-21,AusPost,Standard,Delivered,1,False,49,11.67,warehouse_congestion,6,5,Anytime,6.8807,True,0.568,Carrier scan reconciled
HDEL001387,HORD001387,2018-02-10,2018-02-15,2018-02-14,DHL,Standard,Delivered,0,True,31,10.54,none,5,5,Afternoon,9.8293,False,0.558,Delivered within promise
HDEL001388,HORD001388,2018-02-26,2018-03-01,2018-02-27,DHL,Express,Delivered,0,True,22,20.3,none,3,3,Anytime,6.1842,True,1.087,Delivered within promise
HDEL001389,HORD001389,2018-12-02,2018-12-09,2018-12-09,AusPost,Express,Delivered,0,True,48,13.78,none,7,9,Anytime,3.0424,True,0.533,Delivered within promise
HDEL001390,HORD001390,2018-01-16,2018-01-23,2018-01-21,AusPost,Express,Delivered,0,True,38,15.75,none,7,8,Morning,3.4407,True,0.376,Delivered within promise
HDEL001391,HORD001391,2018-12-13,2018-12-16,2018-12-15,Direct Freight,Standard,Delivered,0,True,71,8.77,none,3,9,Anytime,5.389,True,0.392,Delivered within promise
HDEL001392,HORD001392,2018-12-02,2018-12-06,2018-12-05,StarTrack,Standard,Delivered,0,True,8,8.28,none,4,7,Anytime,6.4037,True,0.48,Delivered within promise
HDEL001393,HORD001393,2018-07-23,2018-07-30,2018-07-29,StarTrack,Standard,Delivered,0,True,14,14.8,none,7,6,Afternoon,8.927,True,1.337,Delivered within promise
